NO,ADDR,SPEC1,CON1,SPEC2,CON2,SPEC3,CON3,SPEC4,CON4,SPEC5,CON5,SPEC6,CON6,SPEC7,CON7,SPEC8,CON8,SPEC9,CON9,SPEC10,CON10,SPEC11,CON11,SPEC12,CON12,SPEC13,CON13,SPEC14,CON14,SPEC15,CON15,SPEC16,CON16,SPEC17,CON17,SPEC18,CON18,SPEC19,CON19,SPEC20,CON20,SPEC21,CON21,SPEC22,CON22,SPEC23,CON23,SPEC24,CON24,SPEC25,CON25,SPEC26,CON26,SPEC27,CON27,SPEC28,CON28,SPEC29,CON29,SPEC30,CON30,KEY1,VAL1,KEY2,VAL2,KEY3,VAL3,KEY4,VAL4,KEY5,VAL5,KEY6,VAL6,KEY7,VAL7,KEY8,VAL8,KEY9,VAL9,KEY10,VAL10,KEY11,VAL11,KEY12,VAL12,KEY13,VAL13,KEY14,VAL14,KEY15,VAL15,KEY16,VAL16,KEY17,VAL17,KEY18,VAL18,KEY19,VAL19,KEY20,VAL20,GOTO,REMARKS
309,,EL_ETM,GT25B,EL_ACAPA,,EL_ASPD,">60,<=105",EL_ERPD,8,EL_ERPW,6,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110361G040A,PDMPART,101103779,TM_MODEL,GT25,BRAKE_MODEL,DB250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,,EL_ETM,GT25B,EL_ACAPA,,EL_ASPD,">60,<=105",EL_ERPD,8,EL_ERPW,6,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103773,PDMPART,101103773,TM_MODEL,GT25,BRAKE_MODEL,DB250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,,EL_ETM,GT25B,EL_ACAPA,,EL_ASPD,">60,<=105",EL_ERPD,8,EL_ERPW,7,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110361G050A,PDMPART,10110361G0500,TM_MODEL,GT25,BRAKE_MODEL,DB250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,,EL_ETM,GT25B,EL_ACAPA,,EL_ASPD,">60,<=105",EL_ERPD,8,EL_ERPW,7,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103774,PDMPART,101103774,TM_MODEL,GT25,BRAKE_MODEL,DB250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,,EL_ETM,GT30T,EL_ACAPA,,EL_ASPD,">=90,<=120",EL_ERPD,8,EL_ERPW,,EL_ERPR,2:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110136G0100,PDMPART,101104943,TM_MODEL,GT30,BRAKE_MODEL,FZD12A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,,EL_ETM,GT35A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,3,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103679,PDMPART,101103679,TM_MODEL,,BRAKE_MODEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,,EL_ETM,GT35A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,3,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103671,PDMPART,101103671,TM_MODEL,,BRAKE_MODEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,,EL_ETM,GT35A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,4,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103680,PDMPART,101103680,TM_MODEL,,BRAKE_MODEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,,EL_ETM,GT35A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,4,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103672,PDMPART,101103672,TM_MODEL,,BRAKE_MODEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,,EL_ETM,GT35A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,5,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103682,PDMPART,101103682,TM_MODEL,,BRAKE_MODEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,,EL_ETM,GT35A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,5,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103673,PDMPART,101103673,TM_MODEL,,BRAKE_MODEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,,EL_ETM,GT35A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,6,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103683,PDMPART,101103683,TM_MODEL,,BRAKE_MODEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,,EL_ETM,GT35A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,6,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103674,PDMPART,101103674,TM_MODEL,,BRAKE_MODEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,,EL_ETM,GT35B,EL_ACAPA,,EL_ASPD,">60,<=120",EL_ERPD,10,EL_ERPW,3,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103681,PDMPART,101103681,TM_MODEL,,BRAKE_MODEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,,EL_ETM,GT35B,EL_ACAPA,,EL_ASPD,">60,<=120",EL_ERPD,10,EL_ERPW,3,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103675,PDMPART,101103675,TM_MODEL,,BRAKE_MODEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,,EL_ETM,GT35B,EL_ACAPA,,EL_ASPD,">60,<=120",EL_ERPD,10,EL_ERPW,4,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103685,PDMPART,101103685,TM_MODEL,,BRAKE_MODEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,,EL_ETM,GT35B,EL_ACAPA,,EL_ASPD,">60,<=120",EL_ERPD,10,EL_ERPW,4,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103676,PDMPART,101103676,TM_MODEL,,BRAKE_MODEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,,EL_ETM,GT35B,EL_ACAPA,,EL_ASPD,">60,<=120",EL_ERPD,10,EL_ERPW,5,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103684,PDMPART,101103684,TM_MODEL,,BRAKE_MODEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,,EL_ETM,GT35B,EL_ACAPA,,EL_ASPD,">60,<=120",EL_ERPD,10,EL_ERPW,5,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103677,PDMPART,101103677,TM_MODEL,,BRAKE_MODEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,,EL_ETM,GT35B,EL_ACAPA,,EL_ASPD,">60,<=120",EL_ERPD,10,EL_ERPW,6,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103686,PDMPART,101103686,TM_MODEL,,BRAKE_MODEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,,EL_ETM,GT35B,EL_ACAPA,,EL_ASPD,">60,<=120",EL_ERPD,10,EL_ERPW,6,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103678,PDMPART,101103678,TM_MODEL,,BRAKE_MODEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,,EL_ETM,GT50B,EL_ACAPA,,EL_ASPD,">60,<=105",EL_ERPD,10,EL_ERPW,3,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101104100,PDMPART,101104100,TM_MODEL,,BRAKE_MODEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,,EL_ETM,GT50B,EL_ACAPA,,EL_ASPD,">60,<=105",EL_ERPD,10,EL_ERPW,3,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103702,PDMPART,101103702,TM_MODEL,,BRAKE_MODEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,,EL_ETM,GT50B,EL_ACAPA,,EL_ASPD,">60,<=105",EL_ERPD,10,EL_ERPW,4,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110300G010A,PDMPART,101104101,TM_MODEL,,BRAKE_MODEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,,EL_ETM,GT50B,EL_ACAPA,,EL_ASPD,">60,<=105",EL_ERPD,10,EL_ERPW,4,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103701,PDMPART,101103701,TM_MODEL,,BRAKE_MODEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,,EL_ETM,GT50B,EL_ACAPA,,EL_ASPD,">60,<=105",EL_ERPD,10,EL_ERPW,5,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110300G020A,PDMPART,101104102,TM_MODEL,,BRAKE_MODEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,,EL_ETM,GT50B,EL_ACAPA,,EL_ASPD,">60,<=105",EL_ERPD,10,EL_ERPW,5,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103700,PDMPART,101103700,TM_MODEL,,BRAKE_MODEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,,EL_ETM,GT50B,EL_ACAPA,,EL_ASPD,">60,<=105",EL_ERPD,10,EL_ERPW,6,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101104103,PDMPART,101104103,TM_MODEL,,BRAKE_MODEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,,EL_ETM,GT50B,EL_ACAPA,,EL_ASPD,">60,<=105",EL_ERPD,10,EL_ERPW,6,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101103699,PDMPART,101103699,TM_MODEL,,BRAKE_MODEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,,EL_ETM,GT70A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,3,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101104472,PDMPART,101104472,TM_MODEL,GT70,BRAKE_MODEL,DB350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,,EL_ETM,GT70A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,3,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101104457,PDMPART,101104457,TM_MODEL,GT70,BRAKE_MODEL,DB350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,,EL_ETM,GT70A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,4,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101104473,PDMPART,101104473,TM_MODEL,GT70,BRAKE_MODEL,DB350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,,EL_ETM,GT70A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,4,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101104458,PDMPART,101104458,TM_MODEL,GT70,BRAKE_MODEL,DB350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,,EL_ETM,GT70A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,5,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110300G030A,PDMPART,101104474,TM_MODEL,GT70,BRAKE_MODEL,DB350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,,EL_ETM,GT70A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,5,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101104459,PDMPART,101104459,TM_MODEL,GT70,BRAKE_MODEL,DB350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,,EL_ETM,GT70A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,6,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110300G040A,PDMPART,101104475,TM_MODEL,GT70,BRAKE_MODEL,DB350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,,EL_ETM,GT70A,EL_ACAPA,,EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,6,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101104460,PDMPART,101104460,TM_MODEL,GT70,BRAKE_MODEL,DB350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,,EL_ETM,GT70B,EL_ACAPA,,EL_ASPD,">60,<=120",EL_ERPD,10,EL_ERPW,3,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101104466,PDMPART,101104466,TM_MODEL,GT70,BRAKE_MODEL,DB350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,,EL_ETM,GT70B,EL_ACAPA,,EL_ASPD,">60,<=120",EL_ERPD,10,EL_ERPW,3,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101104461,PDMPART,101104461,TM_MODEL,GT70,BRAKE_MODEL,DB350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,,EL_ETM,GT70B,EL_ACAPA,,EL_ASPD,">60,<=120",EL_ERPD,10,EL_ERPW,4,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110300G050A,PDMPART,101104465,TM_MODEL,GT70,BRAKE_MODEL,DB350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,,EL_ETM,GT70B,EL_ACAPA,,EL_ASPD,">60,<=120",EL_ERPD,10,EL_ERPW,4,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101104462,PDMPART,101104462,TM_MODEL,GT70,BRAKE_MODEL,DB350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,,EL_ETM,GT70B,EL_ACAPA,,EL_ASPD,">60,<=120",EL_ERPD,10,EL_ERPW,5,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110300G060A,PDMPART,101104468,TM_MODEL,GT70,BRAKE_MODEL,DB350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,,EL_ETM,GT70B,EL_ACAPA,,EL_ASPD,">60,<=120",EL_ERPD,10,EL_ERPW,5,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101104463,PDMPART,101104463,TM_MODEL,GT70,BRAKE_MODEL,DB350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,,EL_ETM,GT70B,EL_ACAPA,,EL_ASPD,">60,<=120",EL_ERPD,10,EL_ERPW,6,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110300G070A,PDMPART,101104467,TM_MODEL,GT70,BRAKE_MODEL,DB350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,,EL_ETM,GT70B,EL_ACAPA,,EL_ASPD,">60,<=120",EL_ERPD,10,EL_ERPW,6,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101104464,PDMPART,101104464,TM_MODEL,GT70,BRAKE_MODEL,DB350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,,EL_ETM,GT70C,EL_ACAPA,,EL_ASPD,150,EL_ERPD,10,EL_ERPW,3,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101104476,PDMPART,101104476,TM_MODEL,GT70,BRAKE_MODEL,DB350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,,EL_ETM,GT70C,EL_ACAPA,,EL_ASPD,150,EL_ERPD,10,EL_ERPW,4,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110300G120A,PDMPART,101104477,TM_MODEL,GT70,BRAKE_MODEL,DB350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,,EL_ETM,GT70C,EL_ACAPA,,EL_ASPD,150,EL_ERPD,10,EL_ERPW,5,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110300G080A,PDMPART,101104478,TM_MODEL,GT70,BRAKE_MODEL,DB350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,,EL_ETM,GT70C,EL_ACAPA,,EL_ASPD,150,EL_ERPD,10,EL_ERPW,6,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110300G090A,PDMPART,101104479,TM_MODEL,GT70,BRAKE_MODEL,DB350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,,EL_ETM,GT70C,EL_ACAPA,,EL_ASPD,150,EL_ERPD,8,EL_ERPW,4,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101104480,PDMPART,101104480,TM_MODEL,GT70,BRAKE_MODEL,DB350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,,EL_ETM,GT70C,EL_ACAPA,,EL_ASPD,150,EL_ERPD,8,EL_ERPW,4,EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101104470,PDMPART,101104470,TM_MODEL,GT70,BRAKE_MODEL,DB350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,,EL_ETM,GT70C,EL_ACAPA,,EL_ASPD,150,EL_ERPD,8,EL_ERPW,",5,6",EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101104481,PDMPART,101104481,TM_MODEL,GT70,BRAKE_MODEL,DB350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,,EL_ETM,GT70C,EL_ACAPA,,EL_ASPD,150,EL_ERPD,8,EL_ERPW,",5,6",EL_ERPR,2:1,TYPE,!WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,101104471,PDMPART,101104471,TM_MODEL,GT70,BRAKE_MODEL,DB350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,,EL_ETM,GT70D,EL_ACAPA,,EL_ASPD,<=120,EL_ERPD,10,EL_ERPW,5,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110300G110A,PDMPART,101104773,TM_MODEL,GT70,BRAKE_MODEL,DB350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,,EL_ETM,GT70D,EL_ACAPA,,EL_ASPD,<=120,EL_ERPD,10,EL_ERPW,6,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110300G100A,PDMPART,101104774,TM_MODEL,GT70,BRAKE_MODEL,DB350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,,EL_ETM,GT71A,EL_ACAPA,<=1600,EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,3,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110297G010A,PDMPART,101104114,TM_MODEL,GT71,BRAKE_MODEL,DB450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,,EL_ETM,GT71A,EL_ACAPA,<=1600,EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,4,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110297G050A,PDMPART,101104115,TM_MODEL,GT71,BRAKE_MODEL,DB450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,,EL_ETM,GT71A,EL_ACAPA,<=1600,EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,5,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110297G090A,PDMPART,101104116,TM_MODEL,GT71,BRAKE_MODEL,DB450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,,EL_ETM,GT71A,EL_ACAPA,<=1600,EL_ASPD,<=60,EL_ERPD,10,EL_ERPW,6,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110297G130A,PDMPART,101104117,TM_MODEL,GT71,BRAKE_MODEL,DB450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,,EL_ETM,GT71B,EL_ACAPA,<=1600,EL_ASPD,">60,<=105",EL_ERPD,10,EL_ERPW,3,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110297G020A,PDMPART,101104118,TM_MODEL,GT71,BRAKE_MODEL,DB450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,,EL_ETM,GT71B,EL_ACAPA,<=1600,EL_ASPD,">60,<=105",EL_ERPD,10,EL_ERPW,4,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110297G060A,PDMPART,101104119,TM_MODEL,GT71,BRAKE_MODEL,DB450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,,EL_ETM,GT71B,EL_ACAPA,<=1600,EL_ASPD,">60,<=105",EL_ERPD,10,EL_ERPW,5,EL_ERPR,2:1,TYPE,WBVF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL_PA101A,10110297G100A,PDMPART,101104120,TM_MODEL,GT71,BRAKE_MODEL,DB450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
