code,codeName,typeName,typeVal,name
EL_CHPB4,BUTTON_(4),HIP_DP210 + 20BTN,HIP_DP210_20,BUTTON사양재질
EL_CHPB1,BUTTON_(1),HIP_DP210 + 40BTN,HIP_DP210_40,BUTTON사양재질
EL_CHPB2,BUTTON_(2),HIP_DP210 + 40BTN,HIP_DP210_40,BUTTON사양재질
EL_CHPB3,BUTTON_(3),HIP_DP210 + 40BTN,HIP_DP210_40,BUTTON사양재질
EL_CHPB0,BUTTON_(CP),HIP_DP210 + 40BTN,HIP_DP210_40,BUTTON사양재질
EL_CHPB5,BUTTON_(5),HIP_DP210 + 40BTN,HIP_DP210_40,BUTTON사양재질
EL_CHPB6,BUTTON_(6),HIP_DP210 + 40BTN,HIP_DP210_40,BUTTON사양재질
EL_CHPB7,BUTTON_(7),HIP_DP210 + 40BTN,HIP_DP210_40,BUTTON사양재질
EL_CHPB4,BUTTON_(4),HIP_DP210 + 40BTN,HIP_DP210_40,BUTTON사양재질
EL_CHPB1,BUTTON_(1),HIP_DP210 + 41BTN,HIP_DP210_41,BUTTON사양재질
EL_CHPB2,BUTTON_(2),HIP_DP210 + 41BTN,HIP_DP210_41,BUTTON사양재질
EL_CHPB3,BUTTON_(3),HIP_DP210 + 41BTN,HIP_DP210_41,BUTTON사양재질
EL_CHPB0,BUTTON_(CP),HIP_DP210 + 41BTN,HIP_DP210_41,BUTTON사양재질
EL_CHPB5,BUTTON_(5),HIP_DP210 + 41BTN,HIP_DP210_41,BUTTON사양재질
EL_CHPB6,BUTTON_(6),HIP_DP210 + 41BTN,HIP_DP210_41,BUTTON사양재질
EL_CHPB7,BUTTON_(7),HIP_DP210 + 41BTN,HIP_DP210_41,BUTTON사양재질
EL_CHPB4,BUTTON_(4),HIP_DP210 + 41BTN,HIP_DP210_41,BUTTON사양재질
EL_CHPB1,BUTTON_(1),HIP_DP210 + 50BTN,HIP_DP210_50,BUTTON사양재질
EL_CHPB2,BUTTON_(2),HIP_DP210 + 50BTN,HIP_DP210_50,BUTTON사양재질
EL_CHPB3,BUTTON_(3),HIP_DP210 + 50BTN,HIP_DP210_50,BUTTON사양재질
EL_CHPB0,BUTTON_(CP),HIP_DP210 + 50BTN,HIP_DP210_50,BUTTON사양재질
EL_CHPB5,BUTTON_(5),HIP_DP210 + 50BTN,HIP_DP210_50,BUTTON사양재질
EL_CHPB6,BUTTON_(6),HIP_DP210 + 50BTN,HIP_DP210_50,BUTTON사양재질
EL_CHPB7,BUTTON_(7),HIP_DP210 + 50BTN,HIP_DP210_50,BUTTON사양재질
EL_CHPB4,BUTTON_(4),HIP_DP210 + 50BTN,HIP_DP210_50,BUTTON사양재질
EL_CHPB1,BUTTON_(1),HIP_DP210 + 5ABTN,HIP_DP210_5A,BUTTON사양재질
EL_CHPB2,BUTTON_(2),HIP_DP210 + 5ABTN,HIP_DP210_5A,BUTTON사양재질
EL_CHPB3,BUTTON_(3),HIP_DP210 + 5ABTN,HIP_DP210_5A,BUTTON사양재질
EL_CHPB0,BUTTON_(CP),HIP_DP210 + 5ABTN,HIP_DP210_5A,BUTTON사양재질
EL_CHPB5,BUTTON_(5),HIP_DP210 + 5ABTN,HIP_DP210_5A,BUTTON사양재질
EL_CHPB6,BUTTON_(6),HIP_DP210 + 5ABTN,HIP_DP210_5A,BUTTON사양재질
EL_CHPB7,BUTTON_(7),HIP_DP210 + 5ABTN,HIP_DP210_5A,BUTTON사양재질
EL_CHPB4,BUTTON_(4),HIP_DP210 + 5ABTN,HIP_DP210_5A,BUTTON사양재질
EL_CHPB1,BUTTON_(1),HIP_DP210 + 60BTN,HIP_DP210_60,BUTTON사양재질
EL_CHPB2,BUTTON_(2),HIP_DP210 + 60BTN,HIP_DP210_60,BUTTON사양재질
EL_CHPB3,BUTTON_(3),HIP_DP210 + 60BTN,HIP_DP210_60,BUTTON사양재질
EL_CHPB0,BUTTON_(CP),HIP_DP210 + 60BTN,HIP_DP210_60,BUTTON사양재질
EL_CHPB5,BUTTON_(5),HIP_DP210 + 60BTN,HIP_DP210_60,BUTTON사양재질
EL_CHPB6,BUTTON_(6),HIP_DP210 + 60BTN,HIP_DP210_60,BUTTON사양재질
EL_CHPB7,BUTTON_(7),HIP_DP210 + 60BTN,HIP_DP210_60,BUTTON사양재질
EL_CHPB4,BUTTON_(4),HIP_DP210 + 60BTN,HIP_DP210_60,BUTTON사양재질
EL_CHPB1,BUTTON_(1),HIP_DP210 + 64BTN,HIP_DP210_64,BUTTON사양재질
EL_CHPB2,BUTTON_(2),HIP_DP210 + 64BTN,HIP_DP210_64,BUTTON사양재질
EL_CHPB3,BUTTON_(3),HIP_DP210 + 64BTN,HIP_DP210_64,BUTTON사양재질
EL_CHPB0,BUTTON_(CP),HIP_DP210 + 64BTN,HIP_DP210_64,BUTTON사양재질
EL_CHPB5,BUTTON_(5),HIP_DP210 + 64BTN,HIP_DP210_64,BUTTON사양재질
EL_CHPB6,BUTTON_(6),HIP_DP210 + 64BTN,HIP_DP210_64,BUTTON사양재질
EL_CHPB7,BUTTON_(7),HIP_DP210 + 64BTN,HIP_DP210_64,BUTTON사양재질
EL_CHPB4,BUTTON_(4),HIP_DP210 + 64BTN,HIP_DP210_64,BUTTON사양재질
EL_CHPB1,BUTTON_(1),HIP_DP210 + 70BTN,HIP_DP210_70,BUTTON사양재질
EL_CHPB2,BUTTON_(2),HIP_DP210 + 70BTN,HIP_DP210_70,BUTTON사양재질
EL_CHPB3,BUTTON_(3),HIP_DP210 + 70BTN,HIP_DP210_70,BUTTON사양재질
EL_CHPB0,BUTTON_(CP),HIP_DP210 + 70BTN,HIP_DP210_70,BUTTON사양재질
EL_CHPB5,BUTTON_(5),HIP_DP210 + 70BTN,HIP_DP210_70,BUTTON사양재질
EL_CHPB6,BUTTON_(6),HIP_DP210 + 70BTN,HIP_DP210_70,BUTTON사양재질
EL_CHPB7,BUTTON_(7),HIP_DP210 + 70BTN,HIP_DP210_70,BUTTON사양재질
EL_CHPB4,BUTTON_(4),HIP_DP210 + 70BTN,HIP_DP210_70,BUTTON사양재질
EL_CHPB1,BUTTON_(1),HIP_DP210 + 80BTN,HIP_DP210_80,BUTTON사양재질
EL_CHPB2,BUTTON_(2),HIP_DP210 + 80BTN,HIP_DP210_80,BUTTON사양재질
EL_CHPB3,BUTTON_(3),HIP_DP210 + 80BTN,HIP_DP210_80,BUTTON사양재질
EL_CHPB0,BUTTON_(CP),HIP_DP210 + 80BTN,HIP_DP210_80,BUTTON사양재질
EL_CHPB5,BUTTON_(5),HIP_DP210 + 80BTN,HIP_DP210_80,BUTTON사양재질
EL_CHPB6,BUTTON_(6),HIP_DP210 + 80BTN,HIP_DP210_80,BUTTON사양재질
EL_CHPB7,BUTTON_(7),HIP_DP210 + 80BTN,HIP_DP210_80,BUTTON사양재질
EL_CHPB4,BUTTON_(4),HIP_DP210 + 80BTN,HIP_DP210_80,BUTTON사양재질
EL_CHPB1,BUTTON_(1),HIP_DP210 + 82BTN,HIP_DP210_82,BUTTON사양재질
EL_CHPB2,BUTTON_(2),HIP_DP210 + 82BTN,HIP_DP210_82,BUTTON사양재질
EL_CHPB3,BUTTON_(3),HIP_DP210 + 82BTN,HIP_DP210_82,BUTTON사양재질
EL_CHPB0,BUTTON_(CP),HIP_DP210 + 82BTN,HIP_DP210_82,BUTTON사양재질
EL_CHPB5,BUTTON_(5),HIP_DP210 + 82BTN,HIP_DP210_82,BUTTON사양재질
EL_CHPB6,BUTTON_(6),HIP_DP210 + 82BTN,HIP_DP210_82,BUTTON사양재질
EL_CHPB7,BUTTON_(7),HIP_DP210 + 82BTN,HIP_DP210_82,BUTTON사양재질
EL_CHPB4,BUTTON_(4),HIP_DP210 + 82BTN,HIP_DP210_82,BUTTON사양재질
EL_CHPB1,BUTTON_(1),HIP_DP210 + 90BTN,HIP_DP210_90,BUTTON사양재질
EL_CHPB2,BUTTON_(2),HIP_DP210 + 90BTN,HIP_DP210_90,BUTTON사양재질
EL_CHPB3,BUTTON_(3),HIP_DP210 + 90BTN,HIP_DP210_90,BUTTON사양재질
EL_CHPB0,BUTTON_(CP),HIP_DP210 + 90BTN,HIP_DP210_90,BUTTON사양재질
EL_CHPB5,BUTTON_(5),HIP_DP210 + 90BTN,HIP_DP210_90,BUTTON사양재질
EL_CHPB6,BUTTON_(6),HIP_DP210 + 90BTN,HIP_DP210_90,BUTTON사양재질
EL_CHPB7,BUTTON_(7),HIP_DP210 + 90BTN,HIP_DP210_90,BUTTON사양재질
EL_CHPB4,BUTTON_(4),HIP_DP210 + 90BTN,HIP_DP210_90,BUTTON사양재질
EL_CHPB1,BUTTON_(1),HIP_DP210 + 9ABTN,HIP_DP210_9A,BUTTON사양재질
EL_CHPB2,BUTTON_(2),HIP_DP210 + 9ABTN,HIP_DP210_9A,BUTTON사양재질
EL_CHPB3,BUTTON_(3),HIP_DP210 + 9ABTN,HIP_DP210_9A,BUTTON사양재질
EL_CHPB0,BUTTON_(CP),HIP_DP210 + 9ABTN,HIP_DP210_9A,BUTTON사양재질
EL_CHPB5,BUTTON_(5),HIP_DP210 + 9ABTN,HIP_DP210_9A,BUTTON사양재질
EL_CHPB6,BUTTON_(6),HIP_DP210 + 9ABTN,HIP_DP210_9A,BUTTON사양재질
EL_CHPB7,BUTTON_(7),HIP_DP210 + 9ABTN,HIP_DP210_9A,BUTTON사양재질
EL_CHPB4,BUTTON_(4),HIP_DP210 + 9ABTN,HIP_DP210_9A,BUTTON사양재질
EL_CHPB1,BUTTON_(1),HIP_DP211 + 20BTN,HIP_DP211_20,BUTTON사양재질
EL_CHPB2,BUTTON_(2),HIP_DP211 + 20BTN,HIP_DP211_20,BUTTON사양재질
EL_CHPB3,BUTTON_(3),HIP_DP211 + 20BTN,HIP_DP211_20,BUTTON사양재질
EL_CHPB0,BUTTON_(CP),HIP_DP211 + 20BTN,HIP_DP211_20,BUTTON사양재질
EL_CHPB5,BUTTON_(5),HIP_DP211 + 20BTN,HIP_DP211_20,BUTTON사양재질
EL_CHPB6,BUTTON_(6),HIP_DP211 + 20BTN,HIP_DP211_20,BUTTON사양재질
EL_CHPB7,BUTTON_(7),HIP_DP211 + 20BTN,HIP_DP211_20,BUTTON사양재질
EL_CHPB4,BUTTON_(4),HIP_DP211 + 20BTN,HIP_DP211_20,BUTTON사양재질
EL_CHPB1,BUTTON_(1),HIP_DP211 + 40BTN,HIP_DP211_40,BUTTON사양재질
EL_CHPB2,BUTTON_(2),HIP_DP211 + 40BTN,HIP_DP211_40,BUTTON사양재질
EL_CHPB3,BUTTON_(3),HIP_DP211 + 40BTN,HIP_DP211_40,BUTTON사양재질
EL_CHPB0,BUTTON_(CP),HIP_DP211 + 40BTN,HIP_DP211_40,BUTTON사양재질
EL_CHPB5,BUTTON_(5),HIP_DP211 + 40BTN,HIP_DP211_40,BUTTON사양재질
EL_CHPB6,BUTTON_(6),HIP_DP211 + 40BTN,HIP_DP211_40,BUTTON사양재질
EL_CHPB7,BUTTON_(7),HIP_DP211 + 40BTN,HIP_DP211_40,BUTTON사양재질
EL_CHPB4,BUTTON_(4),HIP_DP211 + 40BTN,HIP_DP211_40,BUTTON사양재질
EL_CHPB1,BUTTON_(1),HIP_DP211 + 41BTN,HIP_DP211_41,BUTTON사양재질
EL_CHPB2,BUTTON_(2),HIP_DP211 + 41BTN,HIP_DP211_41,BUTTON사양재질
EL_CHPB3,BUTTON_(3),HIP_DP211 + 41BTN,HIP_DP211_41,BUTTON사양재질
EL_CHPB0,BUTTON_(CP),HIP_DP211 + 41BTN,HIP_DP211_41,BUTTON사양재질
EL_CHPB5,BUTTON_(5),HIP_DP211 + 41BTN,HIP_DP211_41,BUTTON사양재질
EL_CHPB6,BUTTON_(6),HIP_DP211 + 41BTN,HIP_DP211_41,BUTTON사양재질
EL_CHPB7,BUTTON_(7),HIP_DP211 + 41BTN,HIP_DP211_41,BUTTON사양재질
EL_CHPB4,BUTTON_(4),HIP_DP211 + 41BTN,HIP_DP211_41,BUTTON사양재질
EL_CHPB1,BUTTON_(1),HIP_DP211 + 50BTN,HIP_DP211_50,BUTTON사양재질
EL_CHPB2,BUTTON_(2),HIP_DP211 + 50BTN,HIP_DP211_50,BUTTON사양재질
EL_CHPB3,BUTTON_(3),HIP_DP211 + 50BTN,HIP_DP211_50,BUTTON사양재질
EL_CHPB0,BUTTON_(CP),HIP_DP211 + 50BTN,HIP_DP211_50,BUTTON사양재질
EL_CHPB5,BUTTON_(5),HIP_DP211 + 50BTN,HIP_DP211_50,BUTTON사양재질
EL_CHPB6,BUTTON_(6),HIP_DP211 + 50BTN,HIP_DP211_50,BUTTON사양재질
EL_CHPB7,BUTTON_(7),HIP_DP211 + 50BTN,HIP_DP211_50,BUTTON사양재질
EL_CHPB4,BUTTON_(4),HIP_DP211 + 50BTN,HIP_DP211_50,BUTTON사양재질
EL_CHPB1,BUTTON_(1),HIP_DP211 + 5ABTN,HIP_DP211_5A,BUTTON사양재질
EL_CHPB2,BUTTON_(2),HIP_DP211 + 5ABTN,HIP_DP211_5A,BUTTON사양재질
EL_CHPB3,BUTTON_(3),HIP_DP211 + 5ABTN,HIP_DP211_5A,BUTTON사양재질
EL_CHPB0,BUTTON_(CP),HIP_DP211 + 5ABTN,HIP_DP211_5A,BUTTON사양재질
EL_CHPB5,BUTTON_(5),HIP_DP211 + 5ABTN,HIP_DP211_5A,BUTTON사양재질
EL_CHPB6,BUTTON_(6),HIP_DP211 + 5ABTN,HIP_DP211_5A,BUTTON사양재질
EL_CHPB7,BUTTON_(7),HIP_DP211 + 5ABTN,HIP_DP211_5A,BUTTON사양재질
EL_CHPB4,BUTTON_(4),HIP_DP211 + 5ABTN,HIP_DP211_5A,BUTTON사양재질
EL_CJAMBT1,JAMB종류_(1),JP100 (NUDE JAMB),JP100N,JAMB종류
EL_CJAMBT2,JAMB종류_(2),JP100 (NUDE JAMB),JP100N,JAMB종류
EL_CJAMBT0,JAMB종류_(CP),JP100 (NUDE JAMB),JP100N,JAMB종류
EL_CJAMBT3,JAMB종류_(3),JP100 (NUDE JAMB),JP100N,JAMB종류
EL_CJAMBT5,JAMB종류_(5),JP100 (NUDE JAMB),JP100N,JAMB종류
EL_CJAMBT6,JAMB종류_(6),JP100 (NUDE JAMB),JP100N,JAMB종류
EL_CJAMBT7,JAMB종류_(7),JP100 (NUDE JAMB),JP100N,JAMB종류
EL_CJAMBT4,JAMB종류_(4),JP100 (NUDE JAMB),JP100N,JAMB종류
EL_CJAMBT1,JAMB종류_(1),JP110 (NUDE JAMB),JP110N,JAMB종류
EL_CJAMBT2,JAMB종류_(2),JP110 (NUDE JAMB),JP110N,JAMB종류
EL_CJAMBT0,JAMB종류_(CP),JP110 (NUDE JAMB),JP110N,JAMB종류
EL_CJAMBT3,JAMB종류_(3),JP110 (NUDE JAMB),JP110N,JAMB종류
EL_CJAMBT5,JAMB종류_(5),JP110 (NUDE JAMB),JP110N,JAMB종류
EL_CJAMBT6,JAMB종류_(6),JP110 (NUDE JAMB),JP110N,JAMB종류
EL_CJAMBT7,JAMB종류_(7),JP110 (NUDE JAMB),JP110N,JAMB종류
EL_CJAMBT4,JAMB종류_(4),JP110 (NUDE JAMB),JP110N,JAMB종류
EL_CJAMBT1,JAMB종류_(1),JP200U (NUDE JAMB),JP200UN,JAMB종류
EL_CJAMBT2,JAMB종류_(2),JP200U (NUDE JAMB),JP200UN,JAMB종류
EL_CJAMBT0,JAMB종류_(CP),JP200U (NUDE JAMB),JP200UN,JAMB종류
EL_CJAMBT3,JAMB종류_(3),JP200U (NUDE JAMB),JP200UN,JAMB종류
EL_CJAMBT5,JAMB종류_(5),JP200U (NUDE JAMB),JP200UN,JAMB종류
EL_CJAMBT6,JAMB종류_(6),JP200U (NUDE JAMB),JP200UN,JAMB종류
EL_CJAMBT7,JAMB종류_(7),JP200U (NUDE JAMB),JP200UN,JAMB종류
EL_CJAMBT4,JAMB종류_(4),JP200U (NUDE JAMB),JP200UN,JAMB종류
EL_CJAMBT1,JAMB종류_(1),JP210U (NUDE JAMB),JP210UN,JAMB종류
EL_CJAMBT2,JAMB종류_(2),JP210U (NUDE JAMB),JP210UN,JAMB종류
EL_CJAMBT0,JAMB종류_(CP),JP210U (NUDE JAMB),JP210UN,JAMB종류
EL_CJAMBT3,JAMB종류_(3),JP210U (NUDE JAMB),JP210UN,JAMB종류
EL_CJAMBT5,JAMB종류_(5),JP210U (NUDE JAMB),JP210UN,JAMB종류
EL_CJAMBT6,JAMB종류_(6),JP210U (NUDE JAMB),JP210UN,JAMB종류
EL_CJAMBT7,JAMB종류_(7),JP210U (NUDE JAMB),JP210UN,JAMB종류
EL_CJAMBT4,JAMB종류_(4),JP210U (NUDE JAMB),JP210UN,JAMB종류
EL_CJAMBT1,JAMB종류_(1),JP201UN (NUDE JAMB),JP201UN,JAMB종류
EL_CJAMBT2,JAMB종류_(2),JP201UN (NUDE JAMB),JP201UN,JAMB종류
EL_CJAMBT0,JAMB종류_(CP),JP201UN (NUDE JAMB),JP201UN,JAMB종류
EL_CJAMBT3,JAMB종류_(3),JP201UN (NUDE JAMB),JP201UN,JAMB종류
EL_CJAMBT5,JAMB종류_(5),JP201UN (NUDE JAMB),JP201UN,JAMB종류
EL_CJAMBT6,JAMB종류_(6),JP201UN (NUDE JAMB),JP201UN,JAMB종류
EL_CJAMBT7,JAMB종류_(7),JP201UN (NUDE JAMB),JP201UN,JAMB종류
EL_CJAMBT4,JAMB종류_(4),JP201UN (NUDE JAMB),JP201UN,JAMB종류
EL_CJAMBT1,JAMB종류_(1),CP100N (NUDE JAMB),CP100N,JAMB종류
EL_CJAMBT2,JAMB종류_(2),CP100N (NUDE JAMB),CP100N,JAMB종류
EL_CJAMBT0,JAMB종류_(CP),CP100N (NUDE JAMB),CP100N,JAMB종류
EL_CJAMBT3,JAMB종류_(3),CP100N (NUDE JAMB),CP100N,JAMB종류
EL_CJAMBT5,JAMB종류_(5),CP100N (NUDE JAMB),CP100N,JAMB종류
EL_CJAMBT6,JAMB종류_(6),CP100N (NUDE JAMB),CP100N,JAMB종류
EL_CJAMBT7,JAMB종류_(7),CP100N (NUDE JAMB),CP100N,JAMB종류
EL_CJAMBT4,JAMB종류_(4),CP100N (NUDE JAMB),CP100N,JAMB종류
EL_CJAMBT1,JAMB종류_(1),CP200UN (NUDE JAMB),CP200UN,JAMB종류
EL_CJAMBT2,JAMB종류_(2),CP200UN (NUDE JAMB),CP200UN,JAMB종류
EL_CJAMBT0,JAMB종류_(CP),CP200UN (NUDE JAMB),CP200UN,JAMB종류
EL_CJAMBT3,JAMB종류_(3),CP200UN (NUDE JAMB),CP200UN,JAMB종류
EL_CJAMBT5,JAMB종류_(5),CP200UN (NUDE JAMB),CP200UN,JAMB종류
EL_CJAMBT6,JAMB종류_(6),CP200UN (NUDE JAMB),CP200UN,JAMB종류
EL_CJAMBT7,JAMB종류_(7),CP200UN (NUDE JAMB),CP200UN,JAMB종류
EL_CJAMBT4,JAMB종류_(4),CP200UN (NUDE JAMB),CP200UN,JAMB종류
EL_BCDM,DOOR 재질,AM_SP_GLD_01,AM_SP_GLD_01,재질/무늬
EL_BECM,ENTRANCE COLUMN 재질,AM_SP_GLD_01,AM_SP_GLD_01,재질/무늬
EL_BETM,TRANSOM 재질/무늬,AM_SP_GLD_01,AM_SP_GLD_01,재질/무늬
EL_CJAMBM1,JAMB재질_(1),AM_SP_GLD_01,AM_SP_GLD_01,재질/무늬
EL_CHDM1,DOOR재질_(1),AM_SP_GLD_01,AM_SP_GLD_01,재질/무늬
EL_BWM01,1.WALL;좌측전면 재질,AM_SP_GLD_01,AM_SP_GLD_01,재질/무늬
EL_BWM02,2.WALL;좌측면전면 재질,AM_SP_GLD_01,AM_SP_GLD_01,재질/무늬
EL_BWM03,3. WALL;좌측면중앙 재질,AM_SP_GLD_01,AM_SP_GLD_01,재질/무늬
EL_BWM04,4. WALL;좌측면후면 재질,AM_SP_GLD_01,AM_SP_GLD_01,재질/무늬
EL_BWM05,5. WALL;후면좌면 재질,AM_SP_GLD_01,AM_SP_GLD_01,재질/무늬
EL_BWM06,6. WALL;후면중앙 재질,AM_SP_GLD_01,AM_SP_GLD_01,재질/무늬
EL_BWM07,7. WALL;후면우면 재질,AM_SP_GLD_01,AM_SP_GLD_01,재질/무늬
EL_BWM08,8. WALL;우측면후면 재질,AM_SP_GLD_01,AM_SP_GLD_01,재질/무늬
EL_BWM09,9.WALL;우측면중앙 재질,AM_SP_GLD_01,AM_SP_GLD_01,재질/무늬
EL_BWM10,10.WALL;우측면전면 재질,AM_SP_GLD_01,AM_SP_GLD_01,재질/무늬
EL_BWM11,11.WALL;우측전면 재질,AM_SP_GLD_01,AM_SP_GLD_01,재질/무늬
EL_CJAMBM2,JAMB재질_(2),AM_SP_GLD_01,AM_SP_GLD_01,재질/무늬
EL_CJAMBM3,JAMB재질_(3),AM_SP_GLD_01,AM_SP_GLD_01,재질/무늬
EL_CJAMBM0,JAMB재질_(CP),AM_SP_GLD_01,AM_SP_GLD_01,재질/무늬
EL_CHDM2,DOOR재질_(2),AM_SP_GLD_01,AM_SP_GLD_01,재질/무늬
EL_CHDM3,DOOR재질_(3),AM_SP_GLD_01,AM_SP_GLD_01,재질/무늬
EL_CHDM0,DOOR재질_(CP),AM_SP_GLD_01,AM_SP_GLD_01,재질/무늬
EL_CJAMBM5,JAMB재질_(5),AM_SP_GLD_01,AM_SP_GLD_01,재질/무늬
EL_CHDM5,DOOR재질_(5),AM_SP_GLD_01,AM_SP_GLD_01,재질/무늬
EL_CJAMBM6,JAMB재질_(6),AM_SP_GLD_01,AM_SP_GLD_01,재질/무늬
EL_CHDM6,DOOR재질_(6),AM_SP_GLD_01,AM_SP_GLD_01,재질/무늬
EL_CJAMBM7,JAMB재질_(7),AM_SP_GLD_01,AM_SP_GLD_01,재질/무늬
EL_CHDM7,DOOR재질_(7),AM_SP_GLD_01,AM_SP_GLD_01,재질/무늬
EL_CHDM4,DOOR재질_(4),AM_SP_GLD_01,AM_SP_GLD_01,재질/무늬
EL_CJAMBM4,JAMB재질_(4),AM_SP_GLD_01,AM_SP_GLD_01,재질/무늬
EL_BCDM2,DOOR (2) 재질,AM_SP_GLD_01,AM_SP_GLD_01,재질/무늬
EL_DEDJM,승강로 비상문 JAMB 재질,AM_SP_GLD_01,AM_SP_GLD_01,재질/무늬
EL_DEDM,승강로 비상문 DOOR 재질,AM_SP_GLD_01,AM_SP_GLD_01,재질/무늬
EL_BCDM,DOOR 재질,NST_EBD_BLK,NST_EBD_BLK,재질/무늬
EL_BECM,ENTRANCE COLUMN 재질,NST_EBD_BLK,NST_EBD_BLK,재질/무늬
EL_BETM,TRANSOM 재질/무늬,NST_EBD_BLK,NST_EBD_BLK,재질/무늬
EL_CJAMBM1,JAMB재질_(1),NST_EBD_BLK,NST_EBD_BLK,재질/무늬
EL_CHDM1,DOOR재질_(1),NST_EBD_BLK,NST_EBD_BLK,재질/무늬
EL_BWM01,1.WALL;좌측전면 재질,NST_EBD_BLK,NST_EBD_BLK,재질/무늬
EL_BWM02,2.WALL;좌측면전면 재질,NST_EBD_BLK,NST_EBD_BLK,재질/무늬
EL_BWM03,3. WALL;좌측면중앙 재질,NST_EBD_BLK,NST_EBD_BLK,재질/무늬
EL_BWM04,4. WALL;좌측면후면 재질,NST_EBD_BLK,NST_EBD_BLK,재질/무늬
EL_BWM05,5. WALL;후면좌면 재질,NST_EBD_BLK,NST_EBD_BLK,재질/무늬
EL_BWM06,6. WALL;후면중앙 재질,NST_EBD_BLK,NST_EBD_BLK,재질/무늬
EL_BWM07,7. WALL;후면우면 재질,NST_EBD_BLK,NST_EBD_BLK,재질/무늬
EL_BWM08,8. WALL;우측면후면 재질,NST_EBD_BLK,NST_EBD_BLK,재질/무늬
EL_BWM09,9.WALL;우측면중앙 재질,NST_EBD_BLK,NST_EBD_BLK,재질/무늬
EL_BWM10,10.WALL;우측면전면 재질,NST_EBD_BLK,NST_EBD_BLK,재질/무늬
EL_BWM11,11.WALL;우측전면 재질,NST_EBD_BLK,NST_EBD_BLK,재질/무늬
EL_CJAMBM2,JAMB재질_(2),NST_EBD_BLK,NST_EBD_BLK,재질/무늬
EL_CJAMBM3,JAMB재질_(3),NST_EBD_BLK,NST_EBD_BLK,재질/무늬
EL_CJAMBM0,JAMB재질_(CP),NST_EBD_BLK,NST_EBD_BLK,재질/무늬
EL_CHDM2,DOOR재질_(2),NST_EBD_BLK,NST_EBD_BLK,재질/무늬
EL_CHDM3,DOOR재질_(3),NST_EBD_BLK,NST_EBD_BLK,재질/무늬
EL_CHDM0,DOOR재질_(CP),NST_EBD_BLK,NST_EBD_BLK,재질/무늬
EL_CJAMBM5,JAMB재질_(5),NST_EBD_BLK,NST_EBD_BLK,재질/무늬
EL_CHDM5,DOOR재질_(5),NST_EBD_BLK,NST_EBD_BLK,재질/무늬
EL_CJAMBM6,JAMB재질_(6),NST_EBD_BLK,NST_EBD_BLK,재질/무늬
EL_CHDM6,DOOR재질_(6),NST_EBD_BLK,NST_EBD_BLK,재질/무늬
EL_CJAMBM7,JAMB재질_(7),NST_EBD_BLK,NST_EBD_BLK,재질/무늬
EL_CHDM7,DOOR재질_(7),NST_EBD_BLK,NST_EBD_BLK,재질/무늬
EL_CHDM4,DOOR재질_(4),NST_EBD_BLK,NST_EBD_BLK,재질/무늬
EL_CJAMBM4,JAMB재질_(4),NST_EBD_BLK,NST_EBD_BLK,재질/무늬
EL_BCDM2,DOOR (2) 재질,NST_EBD_BLK,NST_EBD_BLK,재질/무늬
EL_DEDJM,승강로 비상문 JAMB 재질,NST_EBD_BLK,NST_EBD_BLK,재질/무늬
EL_DEDM,승강로 비상문 DOOR 재질,NST_EBD_BLK,NST_EBD_BLK,재질/무늬
EL_BCDM,DOOR 재질,NST_EBD_SVR,NST_EBD_SVR,재질/무늬
EL_BECM,ENTRANCE COLUMN 재질,NST_EBD_SVR,NST_EBD_SVR,재질/무늬
EL_BETM,TRANSOM 재질/무늬,NST_EBD_SVR,NST_EBD_SVR,재질/무늬
EL_CJAMBM1,JAMB재질_(1),NST_EBD_SVR,NST_EBD_SVR,재질/무늬
EL_CHDM1,DOOR재질_(1),NST_EBD_SVR,NST_EBD_SVR,재질/무늬
EL_BWM01,1.WALL;좌측전면 재질,NST_EBD_SVR,NST_EBD_SVR,재질/무늬
EL_BWM02,2.WALL;좌측면전면 재질,NST_EBD_SVR,NST_EBD_SVR,재질/무늬
EL_BWM03,3. WALL;좌측면중앙 재질,NST_EBD_SVR,NST_EBD_SVR,재질/무늬
EL_BWM04,4. WALL;좌측면후면 재질,NST_EBD_SVR,NST_EBD_SVR,재질/무늬
EL_BWM05,5. WALL;후면좌면 재질,NST_EBD_SVR,NST_EBD_SVR,재질/무늬
EL_BWM06,6. WALL;후면중앙 재질,NST_EBD_SVR,NST_EBD_SVR,재질/무늬
EL_BWM07,7. WALL;후면우면 재질,NST_EBD_SVR,NST_EBD_SVR,재질/무늬
EL_BWM08,8. WALL;우측면후면 재질,NST_EBD_SVR,NST_EBD_SVR,재질/무늬
EL_BWM09,9.WALL;우측면중앙 재질,NST_EBD_SVR,NST_EBD_SVR,재질/무늬
EL_BWM10,10.WALL;우측면전면 재질,NST_EBD_SVR,NST_EBD_SVR,재질/무늬
EL_BWM11,11.WALL;우측전면 재질,NST_EBD_SVR,NST_EBD_SVR,재질/무늬
EL_CJAMBM2,JAMB재질_(2),NST_EBD_SVR,NST_EBD_SVR,재질/무늬
EL_CJAMBM3,JAMB재질_(3),NST_EBD_SVR,NST_EBD_SVR,재질/무늬
EL_CJAMBM0,JAMB재질_(CP),NST_EBD_SVR,NST_EBD_SVR,재질/무늬
